codePostal,longitude,latitude,adress,libelle_du_site,record_timestamp
31100,1.4241352196,43.577371524,39 ROUTE D ESPAGNE,TOULOUSE CITY ROUTE ESPAGNE RP,2020-05-08T21:38:00+00:00
31100,1.378331,43.589397999999996,2 PLACE JACQUES SAUVEGRAIN,TOULOUSE LARDENNE,2020-05-08T21:38:00+00:00
31100,1.402106,43.57518999999999,3 RUE DE L UNIVERSITE DU MIRAIL,TOULOUSE MIRAIL,2020-05-08T21:38:00+00:00
31100,1.3882999999999999,43.582,15 PLACE DES PRADETTES,TOULOUSE LES PRADETTES BP,2020-05-08T21:38:00+00:00
31100,1.413316,43.580893,132 RUE HENRI DESBALS,TOULOUSE BAGATELLE BP,2020-05-08T21:38:00+00:00
31100,1.399805,43.565695,63 ALLEE DE BELLEFONTAINE,TOULOUSE BELLEFONTAINE BP,2020-05-08T21:38:00+00:00
31100,1.410277,43.564795999999994,PLACE DES GLIERES,TOULOUSE LAFOURGUETTE BP,2020-05-08T21:38:00+00:00
31100,1.380846,43.557394,PLACE DE L EGLISE SAINT SIMON,TOULOUSE SAINT SIMON BP,2020-05-08T21:38:00+00:00
31100,1.41427,43.5895,389 ROUTE DE SAINT SIMON,TOULOUSE CASINO SUPER CEPIERE RP,2020-05-08T21:38:00+00:00
